PRODUCT_ID,TITLE,BULLET_POINTS,DESCRIPTION,PRODUCT_TYPE_ID,PRODUCT_LENGTH
1422789,"OSCARBIDE 18mm Carbide Inserts Cutters for Woodturning Round Cutter Replacement (Dia-18mm X 3mm-Thickness-30 Cutting angle) for Hollowers Finishers Wood Lathe Turning Tools, Pack of 10","[Diameter approximately 18mm thickness .1/8"" (3mm),OSCARBIDE Cutters made of premium solid tungsten carbide, providing the best combination of sharpness and durability,Most convenient-designed with a 30° cutting angle ground to a razor finish for making smooth cuts in any hard wood Excellent for Hollowing bowls,Designed for Finishers and Hollowers Turning Tool to get smooth finishes on concave surfaces and hollowing jobs,10 pcs 18mm round carbide insert knives packed in a plastic box,saved more compared with buying only 1 pc]","<p>Description:</p> <p><b>Brand:</b>&nbsp;OSCARBIDE</p> <p><b>Material:</b>&nbsp;Solid&nbsp;tungsten Carbide&nbsp;</p> <p><b>Shape:</b>&nbsp;Round&nbsp;&nbsp;</p> <p><b>Diameter:&nbsp;</b>18mm</p> <p><b>Thickness:</b> 3.0mm &nbsp;</p> <p><b>Angle:</b> 30 degree</p> <p><b>Hole:&nbsp;</b>one countersink hole</p> <p><b>Priced per pack.</b> Sold in boxes of 10.</p> <p><b>More Features:</b></p> <p>1.&nbsp;Ideal for giving you a smooth finish on curved, concave surfaces,hollowing jobs and for general turning applications</p> <p>2.&nbsp;Cutter rotates give you numerous fresh edges without sharpening</p> <p>3.&nbsp;Compared with steel the solid carbide stays sharp for longer</p> <p><b>We can also provide you other high quality carbide inserts</b></p> <p><b>Round Insert: 8.9mm,11mm,12mm,15mm,16mm,18mm</b></p> <p><b>Square Insert: 10.5mm,11mm,14mm,15mm</b></p> <p><b>Diamond Shape Insert: 10mm x28mm</b></p> <p><b>With different thickness, cutting angle, radius,sharp,can meet you various need for good experience in woodworking or woodturing,If you need other products&nbsp;please search OSCARBIDE on Amazon . Thanks for your interest in our products. Any query, please feel free to contact us.</b></p>",9726,256
349848,Sound Off! (Adventures of Daniel Boom AKA Loud Boy),,,31,25
999198,Dell Vostro 3555 Laptop Screen 15.6 LED BOTTOM LEFT WXGA HD,,,0,1609.842518
2988079,"Veer ji Collection Men's Ankle Length Rubber, Cotton Socks Multi colour (Set of 6)",,Made with soft & ultra-breathable Combed Cotton,2861,1000
1833730,Khadims Men Black Slip-On Shoe - UK 9,"[Upper Material: Synthetic / Sole Material: Airmax,Occasion: Formal / Utility: Office Formals,Closure: Slip-on / Toe Style: Closed,Shoe Style: Slip-On / Shoe Type: Shoe,Care Instructions: 1. Use a soft shoe brush to remove dust/loose dirt. 2. Remove stains using stain removers. 3. Do not wash with detergent or in washing machine. 4. Allow your pair of shoes to air and de-odorize at regular basis. 5. Use shoe bag to prevent any stains or mildew]","Khadim’s combines comfort and durability with modern elegance. Ideal for everyday wear in a variety of situations in and around home or office, a pair of Khadim’s on your feet gives you that extra confidence to take you through a gruelling day with great ease. Supremely cost-effective and of durable quality, Khadim’s gives you an unmatched value-for-money experience. :: Key Features / Upper Material: Synthetic / Sole Material: Airmax / Occasion: Formal / Utility: Office Formals / Closure: Slip-on / Toe Style: Closed / Shoe Style: Slip-On / Shoe Type: Shoe / Care Instructions: 1. Use a soft shoe brush to remove dust/loose dirt. 2. Remove stains using stain removers. 3. Do not wash with detergent or in washing machine. 4. Allow your pair of shoes to air and de-odorize at regular basis. 5. Use shoe bag to prevent any stains or mildew",3246,1279.527558
2228281,Blood Pressure Diary: Record and track your blood pressure with this journal in diary format / Daily tracking morning and evening records with notes / Large Print.,,,1,600
2548596,2022 Boston Calendar: Baseball Schedule Included!,"[Detailed calendar with the complete baseball schedule!,Made in the USA.,High quality vibrant photos for a deluxe experience.,A must have for any avid fan!,Every game for the entire season, so you're sure not to miss a thing!,12"" x 24"" open.]","Show your city, state and baseball pride with this unique 12 month Boston calendar including holiday themed photos. Baseball schedule included! Made for the Red Sock fan!",5096,1200
1278281,"Moon Resting 4 by Amy Vangsgard, White Matte, Black Frame 16x20-Inch","[Artist: Amy Vangsgard,Subject: Abstract,Style: Contemporary,Product Type: Black Frame, white mat, Acrylic,Made in USA]",,1557,1600
448602,"The Story of Darkness (STUDIES IN AUSTRIAN LITERATURE, CULTURE, AND THOUGHT TRANSLATION SERIES)",,,6108,575
1673887,"Vibedration Fanny Pack | Fashion Waist Packs for Travel, Festivals, Raves | Everyday Belt Bag for Women, Men, Kids (Plaid Out)","[ADJUSTABLE STRAP LENGTH: Adjustable strap accommodates waist sizes as small as 25"" and up to 49"",3-POCKETS: Two large front pockets + secret pocket to store your important on-the-go neccessities. Plenty of space to store your cell phone, wallet, keys and small travel accessories! Utilize the secret pocket to protect your valuables from theft.,WATER-RESISTANT MATERIAL: Ultra durable material helps to keep your valuables safe, regardless of weather conditions!,STYLISH DESIGNS: Festival-inspired bum bags are designed to keep you looking fashionable for all occasions!,EVERYDAY TRAVEL BAG: Perfect size tsa-approved travel purse for women, men, teens.]","Vibedration’s stylish waist bag is lightweight and functional, designed to keep you looking fashionable at music festivals, raves, tailgates, hikes, adventures and more! Need to travel light and look awesome while doing it? Made for guys and girls alike, our boho fanny pack is the perfect accessory for you! The supreme fanny pack on the market, featuring two large zipper pockets for organizing your gear, Vibedration’s cool fanny packs come complete with an adjustable webbed belt and buckle closure for a comfortable fit. Hold all the essentials that you need to keep you going all day (or night) long in one place! Don’t want to put your phone or wallet in your pocket? No problem! Keep it securely fastened around your waist with this high-performance fanny pack. With a back pocket designed to conceal valuables, Vibedration’s sling packs keep your stuff secure! The best fanny pack on the market, Vibedration waist packs are great everyday accessories and perfect for festivals, hiking or outdoor activities. #LifesAPartyStayHydrated",3417,1150
1490421,APHISON Wallets for Women Card Holder Zipper Purse Phone Clutch Wallet Painting Wristlet with Wrist Strap/Gift Box,"[??SIZE?: 7.9 x 1.2 x 4.4 inches, It is just the size for a wallet you can simply hold it on hand or put it in bag. FIT for iPhone X 6S/7/8 Plus,??ORGANIZATION?: 8 card slots, 5 full-length bill compartments,1 zipper coin pocket. Keep your credit cards, cash, coins, notes, receipts,checkbook and your cell phone well organized.Ultra Practical.,??UNIQUE?: Featured pictures, nano-printing, do not fade, worth having. Attentive design and first-class workmanship together can bring you an enhanced product experience.,??SERVICE?: We are committed to creating exquisite services, any questions, please contact APHISON customer service, we will solve the problem for you in 24 hours.]",APHISON Wallets for Women RFID Blocking Zipper Purse Card Case Wallet Phone Clutch Cartoon Style Wallet With Wristlet for Ladies/Girls Gift Box 684-1346,3466,787
883967,Beauty Without Cruelty Leave-in Conditioner,,,230,188
1659260,"BERN - Heist Snow Helmet, MIPS Matte Slate Green, Small","[STYLE - Built for the skiers who want our top-of-the-line snow helmet with its sleek design that looks good anywhere on the slopes.,COMFORT - Lightweight properties of our Zipmold+ and PVC lower shell combines with the innovative Dual Shell Integration (DSI) construction to create comfort and durability.,PROTECTION - Safety features like EAR (Energy Absorbing Ribs) allow for greater impact dispersion, aluminum shields provide extra durability.,Replaceable ZipMold warm and cold weather liners.,Easily add our PDW Bike Light and Drop-In Wireless Audio Chips.]","We married two technologies to make the ultimate head protection love-child. The innovative Dual Shell Integration (DSI) construction combines the lightweight properties of our Zipmold+ and PVC lower shell, with the durability of an ABS top shell. Designed with safety features like EAR (Energy Absorbing Ribs) for greater impact dispersion and Aluminum Shields for added durability. Not your typical hybrid species, the Heist is in a class of its own.",4662,1100
525297,Grand Rising,,,99,550
929932,Vic Firth Steve White Signature Drumsticks,"16 -1/4""L x .585""D",VF SIGN STEVE WHITE STK,6693,18
2653437,Generic Hard Plastic 3D Printed for Vivo Iq003 Designer Flower Multi Colour for Girls & Boys Printed Back Cover for Vivo Iq003,"[Designer cover case. Beautiful and Tough. Use this case to reduce the chance of breakage.,Fix perfectly around the inner shell to absorb impact form drops bumps and shocks.,Complete access to all features of the device including microphone, speaker, camera and all buttons. Enhance the appearance of the overall phone.,Easy to install and uninstall,For vi iq003]","Give a new style to your phone with this designer cover from the house of Generic Mobile Accessories. This cover has been designed to be used onVivo Iq003 1 smartphone. Made from plastic, this solid back cover has a sturdy and attractive design in multy color.",12064,669.2913379
2965076,"MIZZEO Dog Car Net Barrier 3 Layers with Auto Safety Mesh Organizer, Universal Stretchable Pet & Child Barrier Compatible with Skoda Kodiaq","[⭐️Dog car barrier helps prevent accidents and distractions: To prevent distractions while driving. As a pet car barrier keeps naughty pets or kids in their own area. Car safety for dogs and baby. As a storage bag for car can be used to store loose toys or items and keep them from moving around the vehicle.,⭐️ Four-Sided elastic dual mesh: The pet car barrier adopted durable polyester an extra thick (but still lightweight) dual-mesh design, the upgraded barrier size is 11.7in x 11.7in (when not stretched) will be more perfect fit, the stretchable pet net for car is durable, reliable and resilient, a nearly universal fit for most cars and SUVs.,⭐️ Easy to install with included hooks: Four safety hooks that quickly clip to your car's headrests on the top and the seat from underneath. It just takes a couple minutes to install and begin to use the convenient cargo netting. without drilling, hammering or tape.,⭐️ As a car storage: Space-saving, mount on the middle gap between the left & right seats, or the seat back, you can store everything from grocery lists and your purse to dog toys and tablets. Particularly important on long road trips with your family, the mesh storage is a great place for snacks, juice and bottled water.,⭐️ What you get: 1 X Dog Barrier for Cars SUVs (Car Storage Bag), If you have any issue about our car dog barrier, pls feel free to contact us for any problems.]","<p>New Version of Dog (Child) Car Barrier & Storage Organizer In one</p> <p></p> <p>Do you have the following questions?</p> <p>👉 Have you ever tired of the messy car space?</p> <p>👉 Have you ever worried about driving safety because your pets and kids jump from back to front seat?</p> <p>👉 Are you upset because your handbag fell off the centre armrest while driving? Etc.</p> <p></p> <p>Why choose MIZZEO dog car barrier & car storage?</p> <p>👉 MIZZEO newly version car dog barrier& mesh car organizer is better than others! Tool-free installation, directly on the rod of the seat, avoid children or Pet climbing driving position affect the safe driving, keeping your car clean and organized, provide effective protection for traffic safety.</p> <p>👉 Strong scalability, lightweight mesh with elastic marginal band (Opening)，easier to put things in & out, which helps to classified storage your articles such as phone, tablet, purse, tissue, toy, lipstick, perfume and other items. One Mesh in Car, No More Chaos!</p> <p>👉 Mesh car organizer store paper towels and save space in your car. Easily pick up and put your things in while driving.</p> <p>👉 Effectively prevent the handbag from center console falling.</p> <p>👉 Premium craftsmanship and Four-sided Dual Mesh materials.</p> <p>👉 Front seat back mesh pocket. </p> <p>👉 Simple and practical Dog (child) barrier & car mesh net size:</p> <p></p> <p>Instruction:</p> <p>1. Unfold the dog barrier, find the storage net opening on the top.</p> <p>2. Affix the two bigger plastic hooks on the headrest bar, and adjust the height of dog barrier to prevent the dog from getting into driving seat.</p> <p>3. Secure the bungee cord with another two hooks on the bottom of car seat, adjust to cover the full size of the space between back seat and front seat.</p> <p>4. Put your dog toys or other stuff inside the storage net.</p> <p></p> <p>Package included:</p> <p>1 X Car Dog Barrier (Car Storage Bag)</p>",7201,1169.291337
